task_id,rep,n,p,p_eff,corr,auc,ci_width,ci_lower,ci_upper,selected_mtry,selected_ntree,class_balance
768,8,300,5,1.4044943820224713,0.8,0.9654637896825398,0.030003720238095277,0.9488095238095238,0.978813244047619,3,200,0.53
769,9,300,5,1.4044943820224713,0.8,0.9430727362691738,0.035526966848094976,0.9259153884215735,0.9614423552696685,1,100,0.52
767,7,300,5,1.4044943820224713,0.8,0.9369835739173717,0.05247635639621717,0.9100796416127426,0.9625559980089597,1,500,0.5433333333333333
770,10,300,5,1.4044943820224713,0.8,0.9480113636363635,0.04651062252964433,0.9247220849802371,0.9712327075098814,4,500,0.51
771,11,300,5,1.4044943820224713,0.8,0.9630681818181817,0.02307312252964433,0.9507596343873518,0.9738327569169961,3,300,0.48333333333333334
772,12,300,5,1.4044943820224713,0.8,0.9622282608695653,0.028569664031620534,0.9481904644268775,0.976760128458498,1,100,0.5066666666666667
773,13,300,5,1.4044943820224713,0.8,0.9580900544285006,0.04040697674418603,0.9411862939139041,0.9815932706580901,5,500,0.48
774,14,300,5,1.4044943820224713,0.8,0.9419113987058239,0.0457130413140866,0.9175460428073668,0.9632590841214534,1,200,0.5466666666666666
777,17,300,5,1.4044943820224713,0.8,0.98110853909465,0.02454346707818922,0.9669817386831276,0.9915252057613169,3,400,0.4033333333333333
775,15,300,5,1.4044943820224713,0.8,0.9385432098765432,0.047395061728394916,0.9150123456790124,0.9624074074074073,1,600,0.5
776,16,300,5,1.4044943820224713,0.8,0.9703375000000001,0.039718750000000025,0.94880625,0.988525,1,300,0.44666666666666666
779,19,300,5,1.4044943820224713,0.8,0.9593703703703704,0.03787037037037044,0.9390432098765432,0.9769135802469137,2,400,0.49666666666666665
778,18,300,5,1.4044943820224713,0.8,0.9614245951417004,0.03868294534412953,0.9410994433198381,0.9797823886639676,5,600,0.5833333333333334
780,20,300,5,1.4044943820224713,0.8,0.9406794425087106,0.051368840219014555,0.9131408661025385,0.9645097063215531,1,600,0.54
781,1,300,5,1.1792452830188682,0.9,0.9489583333333336,0.04214409722222212,0.9254030257936509,0.967547123015873,1,500,0.47
782,2,300,5,1.1792452830188682,0.9,0.9709945436507935,0.03128100198412698,0.9549045138888889,0.9861855158730158,2,600,0.5333333333333333
783,3,300,5,1.1792452830188682,0.9,0.969145256916996,0.03281249999999991,0.9545392786561264,0.9873517786561263,1,100,0.5066666666666667
785,5,300,5,1.1792452830188682,0.9,0.9645432098765433,0.03402469135802455,0.9490493827160494,0.983074074074074,2,300,0.5033333333333333
784,4,300,5,1.1792452830188682,0.9,0.9474814814814815,0.04232098765432091,0.921962962962963,0.9642839506172839,1,300,0.5033333333333333
786,6,300,5,1.1792452830188682,0.9,0.9499505928853755,0.03937747035573125,0.9264451581027667,0.965822628458498,5,600,0.49
787,7,300,5,1.1792452830188682,0.9,0.9665266798418972,0.025790513833992113,0.9522356719367588,0.978026185770751,4,300,0.4866666666666667
788,8,300,5,1.1792452830188682,0.9,0.9636049382716049,0.051913580246913615,0.9357777777777777,0.9876913580246913,1,600,0.5
789,9,300,5,1.1792452830188682,0.9,0.9452215032354404,0.049850671976107486,0.921161025385764,0.9710116973618715,1,600,0.45666666666666667
790,10,300,5,1.1792452830188682,0.9,0.9708003952569172,0.022461709486165993,0.9602952075098814,0.9827569169960474,1,600,0.51
791,11,300,5,1.1792452830188682,0.9,0.9653409090909092,0.03248517786561256,0.9520009881422925,0.9844861660079051,1,600,0.48333333333333334
792,12,300,5,1.1792452830188682,0.9,0.9399925779317171,0.039887431964374054,0.915524492825334,0.955411924789708,3,200,0.48
794,14,300,5,1.1792452830188682,0.9,0.9535943675889328,0.0413908102766799,0.9339550395256917,0.9753458498023716,1,100,0.5166666666666667
793,13,300,5,1.1792452830188682,0.9,0.9334362648221344,0.042168972332015775,0.9143157114624506,0.9564846837944664,5,500,0.49
795,15,300,5,1.1792452830188682,0.9,0.9535444947209651,0.038769482151835066,0.9308320764203117,0.9696015585721468,1,600,0.57
796,16,300,5,1.1792452830188682,0.9,0.9319135802469136,0.040722222222222326,0.9126975308641975,0.9534197530864198,4,500,0.49666666666666665
797,17,300,5,1.1792452830188682,0.9,0.9522109683794465,0.04599802371541506,0.9304533102766798,0.9764513339920948,5,200,0.5066666666666667
798,18,300,5,1.1792452830188682,0.9,0.9615432098765433,0.03229629629629638,0.945111111111111,0.9774074074074074,1,100,0.5033333333333333
799,19,300,5,1.1792452830188682,0.9,0.9700768849206348,0.03332713293650791,0.9535900297619048,0.9869171626984127,1,200,0.4666666666666667
800,20,300,5,1.1792452830188682,0.9,0.937685276679842,0.047183794466403195,0.9144824604743083,0.9616662549407115,3,200,0.51
801,1,300,10,10.0,0.0,0.832213438735178,0.07834115612648218,0.7825407608695653,0.8608819169960474,4,500,0.5133333333333333
803,3,300,10,10.0,0.0,0.8391266699653637,0.10262246412666998,0.781580900544285,0.884203364670955,3,400,0.52
802,2,300,10,10.0,0.0,0.8201717272274763,0.09826406172224988,0.7683175709308113,0.8665816326530612,4,400,0.45666666666666667
804,4,300,10,10.0,0.0,0.8415637351778656,0.0839179841897234,0.7972826086956522,0.8812005928853756,2,500,0.49333333333333335
805,5,300,10,10.0,0.0,0.7911808300395257,0.1031126482213438,0.7443181818181818,0.8474308300395256,3,200,0.49
806,6,300,10,10.0,0.0,0.8835802469135802,0.08356790123456781,0.8484074074074074,0.9319753086419752,3,400,0.49666666666666665
807,7,300,10,10.0,0.0,0.8385205343889164,0.09647451756556169,0.7777770905492329,0.8742516081147946,3,300,0.5233333333333333
808,8,300,10,10.0,0.0,0.817962962962963,0.09623456790123452,0.7730308641975309,0.8692654320987654,4,600,0.5
809,9,300,10,10.0,0.0,0.84205838693716,0.09662295893122208,0.7879082137555666,0.8845311726867887,5,600,0.52
810,10,300,10,10.0,0.0,0.8206027667984189,0.06805830039525684,0.785838685770751,0.8538969861660078,5,300,0.5066666666666667
811,11,300,10,10.0,0.0,0.8446739671478347,0.08130910900945743,0.8067508710801394,0.8880599800895969,2,300,0.45666666666666667
812,12,300,10,10.0,0.0,0.8230864197530865,0.09389506172839501,0.775104938271605,0.869,2,100,0.5
813,13,300,10,10.0,0.0,0.8364130434782607,0.10830657114624498,0.7884078557312253,0.8967144268774703,4,100,0.49333333333333335
814,14,300,10,10.0,0.0,0.8557682806324112,0.09395998023715424,0.8157793972332016,0.9097393774703558,3,100,0.49
815,15,300,10,10.0,0.0,0.8605854743083003,0.058967391304347805,0.831737895256917,0.8907052865612648,3,400,0.49
816,16,300,10,10.0,0.0,0.8545669487307119,0.06996640119462416,0.8206632653061224,0.8906296665007466,2,300,0.54
817,17,300,10,10.0,0.0,0.851076199901039,0.12097352795645722,0.7845188025729837,0.9054923305294409,3,300,0.5233333333333333
818,18,300,10,10.0,0.0,0.8242959486166006,0.08421442687747027,0.7811079545454546,0.8653223814229248,1,400,0.5166666666666667
819,19,300,10,10.0,0.0,0.8268849206349206,0.0713107638888889,0.795672123015873,0.8669828869047619,3,400,0.5366666666666666
820,20,300,10,10.0,0.0,0.8009030183077683,0.12449282533399297,0.73551459673429,0.860007422068283,3,400,0.52
821,1,300,10,9.174311926605506,0.1,0.8435428005937652,0.086343394359228,0.8008720930232558,0.8872154873824838,3,400,0.48
822,2,300,10,9.174311926605506,0.1,0.8863489298158289,0.0748133399701344,0.8562033349925335,0.9310166749626679,3,500,0.5466666666666666
823,3,300,10,9.174311926605506,0.1,0.8929718379446641,0.07696393280632408,0.854008152173913,0.9309720849802371,5,600,0.49333333333333335
824,4,300,10,9.174311926605506,0.1,0.8492825333993071,0.1188953488372092,0.7930356259277586,0.9119309747649678,2,300,0.4766666666666667
825,5,300,10,9.174311926605506,0.1,0.8623228744939271,0.06904099190283408,0.8278213562753036,0.8968623481781377,4,500,0.42333333333333334
826,6,300,10,9.174311926605506,0.1,0.8709374999999999,0.07264999999999988,0.8294812500000001,0.9021312499999999,2,400,0.44666666666666666
827,7,300,10,9.174311926605506,0.1,0.8392874814448292,0.09412419594260268,0.7885452746165266,0.8826694705591293,5,200,0.4766666666666667
828,8,300,10,9.174311926605506,0.1,0.9054965415019762,0.06784832015810283,0.8771862648221344,0.9450345849802372,1,400,0.4866666666666667
829,9,300,10,9.174311926605506,0.1,0.8817417120237506,0.07978104898565053,0.8404997525977239,0.9202808015833744,2,200,0.47333333333333333
830,10,300,10,9.174311926605506,0.1,0.8598320158102768,0.0693614130434782,0.828520256916996,0.8978816699604742,4,300,0.5066666666666667
831,11,300,10,9.174311926605506,0.1,0.8746907471548738,0.0954045027214252,0.8329539831766452,0.9283584858980704,4,600,0.48
832,12,300,10,9.174311926605506,0.1,0.8135499011857708,0.09281744071146247,0.7565587944664032,0.8493762351778656,1,200,0.5066666666666667
833,13,300,10,9.174311926605506,0.1,0.8670980587356893,0.0895283723245397,0.8230214036834245,0.9125497760079642,1,500,0.5466666666666666
834,14,300,10,9.174311926605506,0.1,0.8664402173913043,0.0717576581027668,0.8250679347826086,0.8968255928853754,2,600,0.5133333333333333
835,15,300,10,9.174311926605506,0.1,0.8625432098765431,0.07541358024691347,0.8224506172839506,0.8978641975308641,3,100,0.5
836,16,300,10,9.174311926605506,0.1,0.8212136664966854,0.10392656807751155,0.7630163182049975,0.866942886282509,4,300,0.59
837,17,300,10,9.174311926605506,0.1,0.9167257085020243,0.05720521255060729,0.8858742408906882,0.9430794534412955,3,600,0.5833333333333334
838,18,300,10,9.174311926605506,0.1,0.9070370370370371,0.07273456790123456,0.8747283950617284,0.947462962962963,3,400,0.5033333333333333
839,19,300,10,9.174311926605506,0.1,0.8626051459673428,0.1063829787234043,0.7953550222662049,0.9017380009896092,1,600,0.5233333333333333
840,20,300,10,9.174311926605506,0.1,0.8761481481481482,0.07125308641975314,0.8388024691358025,0.9100555555555556,4,600,0.5
841,1,300,10,7.352941176470588,0.2,0.8920233947237429,0.07152190144350423,0.8573232951717272,0.9288451966152315,2,200,0.4533333333333333
842,2,300,10,7.352941176470588,0.2,0.8719985177865611,0.06104866600790515,0.8380496541501976,0.8990983201581028,1,500,0.48333333333333334
843,3,300,10,7.352941176470588,0.2,0.905965909090909,0.07677865612648216,0.8642045454545455,0.9409832015810277,4,500,0.49
844,4,300,10,7.352941176470588,0.2,0.8823827160493828,0.07378395061728393,0.8411296296296297,0.9149135802469136,5,400,0.5033333333333333
845,5,300,10,7.352941176470588,0.2,0.8944444444444446,0.06853703703703706,0.8571296296296296,0.9256666666666666,3,600,0.49666666666666665
846,6,300,10,7.352941176470588,0.2,0.8815834980237154,0.0563982213438734,0.8506484683794466,0.90704668972332,2,300,0.48333333333333334
847,7,300,10,7.352941176470588,0.2,0.885404265873016,0.07206101190476188,0.8489645337301588,0.9210255456349207,1,600,0.47
848,8,300,10,7.352941176470588,0.2,0.9101066468253969,0.062140376984127,0.8721974206349207,0.9343377976190477,2,600,0.4666666666666667
849,9,300,10,7.352941176470588,0.2,0.9030861124937779,0.0626057740169238,0.8731396217023395,0.9357453957192633,2,600,0.45666666666666667
850,10,300,10,7.352941176470588,0.2,0.9199156746031745,0.07012648809523803,0.8840277777777779,0.9541542658730159,3,500,0.53
851,11,300,10,7.352941176470588,0.2,0.8804841897233203,0.09422554347826095,0.8341897233201581,0.928415266798419,1,500,0.49333333333333335
852,12,300,10,7.352941176470588,0.2,0.8969861660079053,0.039266304347825964,0.8762969367588933,0.9155632411067193,2,400,0.4866666666666667
853,13,300,10,7.352941176470588,0.2,0.8829766052762569,0.10673220507715286,0.821913887506222,0.9286460925833748,1,200,0.46
854,14,300,10,7.352941176470588,0.2,0.8999629446640316,0.07673542490118579,0.8578372035573122,0.934572628458498,3,500,0.5066666666666667
855,15,300,10,7.352941176470588,0.2,0.9142910079051383,0.07046689723320154,0.8757287549407115,0.946195652173913,1,600,0.48333333333333334
856,16,300,10,7.352941176470588,0.2,0.8734126984126984,0.09247891865079372,0.8227120535714285,0.9151909722222222,2,300,0.5333333333333333
857,17,300,10,7.352941176470588,0.2,0.8972084980237154,0.078619071146245,0.860653409090909,0.939272480237154,4,200,0.5166666666666667
858,18,300,10,7.352941176470588,0.2,0.8806902523503215,0.06146709549727858,0.8480331519049975,0.9095002474022761,1,100,0.5233333333333333
859,19,300,10,7.352941176470588,0.2,0.8745800395256917,0.07660573122529624,0.8396121541501977,0.916217885375494,2,100,0.51
860,20,300,10,7.352941176470588,0.2,0.9150447984071677,0.06682429069188645,0.8794425087108014,0.9462667994026879,1,500,0.5466666666666666
861,1,300,10,5.524861878453036,0.3,0.9072628458498023,0.059634387351778506,0.8723381916996048,0.9319725790513833,4,100,0.5133333333333333
862,2,300,10,5.524861878453036,0.3,0.9118124999999999,0.07131874999999999,0.87375625,0.945075,2,200,0.5533333333333333
863,3,300,10,5.524861878453036,0.3,0.8653807864609258,0.06583499253359881,0.8329890492782479,0.8988240418118467,1,600,0.46
865,5,300,10,5.524861878453036,0.3,0.8917777777777778,0.07127160493827167,0.8523456790123456,0.9236172839506173,3,300,0.5
864,4,300,10,5.524861878453036,0.3,0.8970740740740739,0.0595061728395061,0.8639074074074075,0.9234135802469136,4,200,0.5033333333333333
866,6,300,10,5.524861878453036,0.3,0.9232638888888889,0.060342261904761885,0.8829241071428572,0.9432663690476191,2,600,0.4633333333333333
867,7,300,10,5.524861878453036,0.3,0.9295578063241108,0.04305830039525693,0.9131608201581027,0.9562191205533597,2,300,0.5166666666666667
868,8,300,10,5.524861878453036,0.3,0.9005332341269842,0.06187375992063493,0.8717261904761905,0.9335999503968254,4,100,0.5333333333333333
869,9,300,10,5.524861878453036,0.3,0.9169589920948619,0.059949357707509865,0.8794095849802372,0.9393589426877471,5,500,0.49333333333333335
870,10,300,10,5.524861878453036,0.3,0.8936912419594261,0.0615784265215239,0.8627412172191985,0.9243196437407224,3,100,0.5266666666666666
871,11,300,10,5.524861878453036,0.3,0.9181324110671938,0.0552618577075098,0.8921627964426877,0.9474246541501975,3,600,0.51
872,12,300,10,5.524861878453036,0.3,0.920632155301145,0.0463974614235938,0.8974116475858636,0.9438091090094574,1,600,0.55
873,13,300,10,5.524861878453036,0.3,0.9056869089099054,0.06067073170731707,0.8724178695868592,0.9330886012941763,1,500,0.54
874,14,300,10,5.524861878453036,0.3,0.9204545454545455,0.0510622529644269,0.8955965909090909,0.9466588438735178,5,300,0.49333333333333335
875,15,300,10,5.524861878453036,0.3,0.9281791192478972,0.04963508164275099,0.9060922810489858,0.9557273626917367,2,300,0.47333333333333333
876,16,300,10,5.524861878453036,0.3,0.9360424901185771,0.05978878458498027,0.9037672924901186,0.9635560770750988,3,600,0.49
877,17,300,10,5.524861878453036,0.3,0.9252346837944664,0.06602643280632403,0.8803606719367589,0.946387104743083,3,600,0.5066666666666667
878,18,300,10,5.524861878453036,0.3,0.9180479960415637,0.05298738248391888,0.8889473033151905,0.9419346857991093,2,400,0.52
879,19,300,10,5.524861878453036,0.3,0.9173923800098962,0.05776843146956956,0.8833745670460168,0.9411429985155864,2,200,0.52
880,20,300,10,5.524861878453036,0.3,0.9453580246913578,0.04712345679012331,0.9218518518518519,0.9689753086419752,5,400,0.5033333333333333
882,2,300,10,4.098360655737704,0.4,0.9540550595238095,0.029520089285714368,0.9365017361111111,0.9660218253968255,5,100,0.47
883,3,300,10,4.098360655737704,0.4,0.9268725198412697,0.058413938492063444,0.9009114583333333,0.9593253968253967,3,200,0.53
881,1,300,10,4.098360655737704,0.4,0.8813706086095993,0.07153018307768422,0.8419408708560119,0.9134710539336961,5,600,0.52
884,4,300,10,4.098360655737704,0.4,0.93475790513834,0.052414772727272685,0.9074851778656128,0.9598999505928855,1,400,0.5066666666666667
885,5,300,10,4.098360655737704,0.4,0.8974022761009401,0.06466476991588321,0.8706209797130133,0.9352857496288965,2,300,0.48
886,6,300,10,4.098360655737704,0.4,0.9039772727272727,0.06879940711462451,0.8695713932806324,0.9383708003952569,1,500,0.5066666666666667
887,7,300,10,4.098360655737704,0.4,0.9035573122529647,0.06773097826086949,0.8691946640316206,0.9369256422924901,5,600,0.5066666666666667
888,8,300,10,4.098360655737704,0.4,0.9030375000000002,0.06279374999999998,0.86298125,0.925775,1,200,0.44666666666666666
891,11,300,10,4.098360655737704,0.4,0.951029265873016,0.04330357142857133,0.9249503968253969,0.9682539682539683,2,300,0.47
889,9,300,10,4.098360655737704,0.4,0.9128401781296388,0.05357496288965846,0.8897513607125186,0.943326323602177,4,500,0.52
890,10,300,10,4.098360655737704,0.4,0.9343703334992531,0.06898332503733207,0.8976231956197113,0.9666065206570433,3,500,0.4533333333333333
892,12,300,10,4.098360655737704,0.4,0.8997653162055336,0.07263463438735185,0.8628705533596838,0.9355051877470356,3,400,0.4866666666666667
893,13,300,10,4.098360655737704,0.4,0.9481444829292428,0.043808758040573936,0.9257545769421078,0.9695633349826818,4,300,0.48
894,14,300,10,4.098360655737704,0.4,0.9169146825396824,0.0668402777777779,0.8867373511904761,0.953577628968254,4,300,0.4633333333333333
895,15,300,10,4.098360655737704,0.4,0.9046140524492824,0.06802944087085605,0.8730517070757051,0.9410811479465612,3,100,0.5266666666666666
897,17,300,10,4.098360655737704,0.4,0.9454197530864198,0.05265432098765421,0.922820987654321,0.9754753086419752,3,200,0.49666666666666665
896,16,300,10,4.098360655737704,0.4,0.9171944581890152,0.06145472538347352,0.8840116279069767,0.9454663532904503,3,300,0.48
898,18,300,10,4.098360655737704,0.4,0.9312840178129639,0.04847847600197919,0.9057088075210292,0.9541872835230084,3,200,0.47333333333333333
899,19,300,10,4.098360655737704,0.4,0.8967095497278574,0.059289955467590305,0.8636442355269668,0.9229341909945571,1,200,0.48
900,20,300,10,4.098360655737704,0.4,0.92734375,0.04826388888888877,0.9003038194444446,0.9485677083333334,1,400,0.5366666666666666
901,1,300,10,3.076923076923077,0.5,0.9518888888888888,0.04283333333333339,0.9295802469135802,0.9724135802469136,4,600,0.5
902,2,300,10,3.076923076923077,0.5,0.9135555555555557,0.06375308641975308,0.8817962962962963,0.9455493827160494,3,500,0.5
903,3,300,10,3.076923076923077,0.5,0.9269593253968254,0.05310019841269831,0.9013950892857143,0.9544952876984126,3,200,0.4666666666666667
905,5,300,10,3.076923076923077,0.5,0.9410943675889326,0.06178977272727271,0.907806324110672,0.9695960968379447,4,500,0.49
904,4,300,10,3.076923076923077,0.5,0.9174530632411066,0.0634634387351779,0.8868268280632411,0.950290266798419,1,300,0.5133333333333333
907,7,300,10,3.076923076923077,0.5,0.9296913580246914,0.04993209876543203,0.9050370370370371,0.9549691358024691,1,300,0.5033333333333333
906,6,300,10,3.076923076923077,0.5,0.9269544779811975,0.05946932211776346,0.8955405739732806,0.955009896091044,1,500,0.48
908,8,300,10,3.076923076923077,0.5,0.9239753086419753,0.06054938271604937,0.8879444444444444,0.9484938271604938,1,400,0.5033333333333333
909,9,300,10,3.076923076923077,0.5,0.9439382716049384,0.04735802469135797,0.9156111111111112,0.9629691358024691,2,600,0.5033333333333333
910,10,300,10,3.076923076923077,0.5,0.9321358024691356,0.03483333333333327,0.9159259259259259,0.9507592592592592,2,200,0.5033333333333333
911,11,300,10,3.076923076923077,0.5,0.9194814814814816,0.06159259259259264,0.8863456790123456,0.9479382716049383,2,600,0.5
912,12,300,10,3.076923076923077,0.5,0.9402297430830041,0.05218626482213451,0.9102890316205533,0.9624752964426878,2,500,0.5066666666666667
914,14,300,10,3.076923076923077,0.5,0.9442687747035572,0.03820405138339911,0.9272974308300396,0.9655014822134387,4,400,0.49333333333333335
915,15,300,10,3.076923076923077,0.5,0.9245670460168233,0.04767441860465127,0.9029997525977238,0.9506741712023751,2,400,0.5233333333333333
913,13,300,10,3.076923076923077,0.5,0.9366600790513836,0.055768280632411016,0.9071825592885375,0.9629508399209485,5,600,0.5066666666666667
916,16,300,10,3.076923076923077,0.5,0.9417613636363636,0.04504693675889326,0.9180891798418972,0.9631361166007905,2,500,0.5066666666666667
917,17,300,10,3.076923076923077,0.5,0.9041418650793652,0.06271701388888906,0.8749441964285714,0.9376612103174604,2,100,0.53
918,18,300,10,3.076923076923077,0.5,0.9155877976190474,0.05846974206349209,0.8875062003968254,0.9459759424603175,3,300,0.5366666666666666
919,19,300,10,3.076923076923077,0.5,0.9179366650173181,0.07056531420089052,0.88352919346858,0.9540945076694706,2,200,0.52
920,20,300,10,3.076923076923077,0.5,0.9426339285714287,0.04697420634920635,0.9163194444444445,0.9632936507936508,2,200,0.5333333333333333
923,3,300,10,2.358490566037736,0.6,0.9335241413638625,0.0450472872075659,0.9124253359880538,0.9574726231956197,1,400,0.5433333333333333
921,1,300,10,2.358490566037736,0.6,0.9193181818181818,0.066217885375494,0.8804286067193676,0.9466464920948616,2,300,0.5166666666666667
922,2,300,10,2.358490566037736,0.6,0.954384881422925,0.04092144268774711,0.9308732707509881,0.9717947134387352,1,400,0.49333333333333335
924,4,300,10,2.358490566037736,0.6,0.9478137351778656,0.038796936758893175,0.9234683794466404,0.9622653162055336,5,600,0.49
925,5,300,10,2.358490566037736,0.6,0.967530864197531,0.02892592592592591,0.9485,0.9774259259259259,1,400,0.49666666666666665
926,6,300,10,2.358490566037736,0.6,0.9359683794466402,0.04241600790513833,0.9148653656126482,0.9572813735177865,3,600,0.49333333333333335
927,7,300,10,2.358490566037736,0.6,0.9285079051383398,0.05293354743083001,0.9002840909090909,0.9532176383399209,2,400,0.49
931,11,300,10,2.358490566037736,0.6,0.9555431547619048,0.03276289682539679,0.9365327380952381,0.9692956349206349,2,400,0.5366666666666666
930,10,300,10,2.358490566037736,0.6,0.9496419753086421,0.04841975308641977,0.9189691358024691,0.9673888888888889,1,300,0.5
928,8,300,10,2.358490566037736,0.6,0.9376984126984127,0.035577876984126955,0.916889880952381,0.952467757936508,2,200,0.4633333333333333
929,9,300,10,2.358490566037736,0.6,0.9275874999999999,0.05419375000000004,0.90625625,0.96045,4,300,0.56
932,12,300,10,2.358490566037736,0.6,0.9253827160493827,0.06501234567901237,0.8889012345679012,0.9539135802469135,2,400,0.5
933,13,300,10,2.358490566037736,0.6,0.9391875000000001,0.04810000000000003,0.9119624999999999,0.9600624999999999,2,200,0.44666666666666666
934,14,300,10,2.358490566037736,0.6,0.953735774369124,0.03637431964374083,0.9340425531914893,0.9704168728352301,5,200,0.48
935,15,300,10,2.358490566037736,0.6,0.9324539571926331,0.048002737680437946,0.904629168740667,0.952631906421105,4,100,0.4533333333333333
937,17,300,10,2.358490566037736,0.6,0.9528521825396826,0.049125744047618936,0.921155753968254,0.9702814980158729,1,400,0.4666666666666667
936,16,300,10,2.358490566037736,0.6,0.933683300395257,0.05643527667984194,0.9035017292490118,0.9599370059288538,1,200,0.5066666666666667
938,18,300,10,2.358490566037736,0.6,0.9528657616892909,0.037663398692810435,0.9328996983408748,0.9705630970336853,3,200,0.43666666666666665
939,19,300,10,2.358490566037736,0.6,0.9399057539682538,0.044983878968253954,0.9165674603174603,0.9615513392857142,3,100,0.5333333333333333
940,20,300,10,2.358490566037736,0.6,0.9283967391304347,0.04826457509881432,0.9052186264822134,0.9534832015810277,1,400,0.48333333333333334
941,1,300,10,1.848428835489833,0.7,0.9489114299851561,0.04667243938644228,0.9288409203364671,0.9755133597229094,3,600,0.52
942,2,300,10,1.848428835489833,0.7,0.9531234567901233,0.0373086419753087,0.9353703703703704,0.9726790123456791,5,400,0.5033333333333333
943,3,300,10,1.848428835489833,0.7,0.9596610588817418,0.044649925779317146,0.9348342404750124,0.9794841662543295,1,200,0.48
946,6,300,10,1.848428835489833,0.7,0.9739238000989608,0.02467837704106879,0.9605022266204849,0.9851806036615537,2,400,0.48
944,4,300,10,1.848428835489833,0.7,0.95015,0.0502062499999999,0.92771875,0.9779249999999999,5,200,0.44666666666666666
945,5,300,10,1.848428835489833,0.7,0.9444375,0.04465624999999995,0.92059375,0.9652499999999999,2,200,0.44
947,7,300,10,1.848428835489833,0.7,0.9575963438735178,0.03278162055335976,0.9410511363636362,0.973832756916996,2,200,0.5133333333333333
948,8,300,10,1.848428835489833,0.7,0.955059376546264,0.032533399307273725,0.936331024245423,0.9688644235526968,1,500,0.4766666666666667
949,9,300,10,1.848428835489833,0.7,0.9397974308300394,0.04312005928853757,0.9208498023715415,0.963969861660079,2,500,0.5166666666666667
950,10,300,10,1.848428835489833,0.7,0.9478641975308643,0.026592592592592612,0.9338950617283951,0.9604876543209877,5,100,0.5033333333333333
951,11,300,10,1.848428835489833,0.7,0.9516551383399211,0.04098320158102764,0.9337203557312252,0.9747035573122529,4,300,0.51
952,12,300,10,1.848428835489833,0.7,0.9666625494071145,0.0315032114624505,0.9542860671936759,0.9857892786561264,3,500,0.4866666666666667
953,13,300,10,1.848428835489833,0.7,0.9442440711462451,0.04395380434782603,0.9280632411067193,0.9720170454545454,3,600,0.5066666666666667
955,15,300,10,1.848428835489833,0.7,0.9458312716476993,0.04423552696684829,0.9172563087580404,0.9614918357248887,2,600,0.47333333333333333
954,14,300,10,1.848428835489833,0.7,0.9354990118577075,0.03561017786561249,0.9200531126482214,0.9556632905138339,3,600,0.51
956,16,300,10,1.848428835489833,0.7,0.939266304347826,0.05342144268774718,0.9148468379446639,0.9682682806324111,5,200,0.51
957,17,300,10,1.848428835489833,0.7,0.9256803562592774,0.055616031667491295,0.9045583869371598,0.9601744186046511,4,100,0.4766666666666667
958,18,300,10,1.848428835489833,0.7,0.9561264822134387,0.034696146245059345,0.9377223320158102,0.9724184782608696,2,200,0.49333333333333335
959,19,300,10,1.848428835489833,0.7,0.9457756916996047,0.0348999505928852,0.9295701581027669,0.9644701086956521,1,200,0.49333333333333335
961,1,300,10,1.4792899408284022,0.8,0.95,0.033864197530864226,0.9332654320987654,0.9671296296296297,3,300,0.5033333333333333
960,20,300,10,1.848428835489833,0.7,0.9455780632411066,0.044367588932806235,0.9223690711462451,0.9667366600790513,5,200,0.48333333333333334
962,2,300,10,1.4792899408284022,0.8,0.9604990118577076,0.03666625494071152,0.9375247035573122,0.9741909584980237,1,100,0.5066666666666667
963,3,300,10,1.4792899408284022,0.8,0.9509016798418974,0.03992094861660078,0.9296998517786561,0.9696208003952569,2,400,0.5133333333333333
964,4,300,10,1.4792899408284022,0.8,0.9455077152812343,0.04187406669985061,0.9235440517670483,0.965418118466899,1,400,0.4533333333333333
965,5,300,10,1.4792899408284022,0.8,0.9719753086419753,0.030969135802469072,0.9536666666666667,0.9846358024691357,3,300,0.5033333333333333
966,6,300,10,1.4792899408284022,0.8,0.9367021276595745,0.04234908461157827,0.9169656110836221,0.9593146956952003,1,500,0.5233333333333333
967,7,300,10,1.4792899408284022,0.8,0.9607991093518061,0.0341476991588322,0.9442046016823356,0.9783523008411678,4,500,0.4766666666666667
970,10,300,10,1.4792899408284022,0.8,0.9380370370370368,0.0363148148148148,0.9194814814814816,0.9557962962962964,3,200,0.5
968,8,300,10,1.4792899408284022,0.8,0.9532229965156797,0.05006844201095073,0.9284594325535092,0.9785278745644599,3,500,0.55
969,9,300,10,1.4792899408284022,0.8,0.945308611249378,0.05354031856645103,0.9167745146839223,0.9703148332503734,2,600,0.46
971,11,300,10,1.4792899408284022,0.8,0.9600074220682829,0.03740722414646214,0.9414584364176151,0.9788656605640772,2,600,0.5233333333333333
972,12,300,10,1.4792899408284022,0.8,0.950359623015873,0.0353546626984127,0.9326326884920635,0.9679873511904762,5,500,0.5333333333333333
973,13,300,10,1.4792899408284022,0.8,0.9435400197628457,0.043941452569169925,0.9189291007905138,0.9628705533596837,3,100,0.51
974,14,300,10,1.4792899408284022,0.8,0.9444829292429489,0.041767689262741214,0.9225197921820881,0.9642874814448293,2,600,0.52
976,16,300,10,1.4792899408284022,0.8,0.9630580357142859,0.04347718253968247,0.9413938492063492,0.9848710317460316,2,600,0.4666666666666667
